"","satisfaction","issue","gender","education","age","income","franco","CITY","PCODE","im_many","im_ref","im_val","im_econ","similar","party","nafta","us_view","province","year","CSD","Year","Total_Trade_Exposure","Total_Employment","nafta_raw","nafta_pro","per_us_ex","QC","econ_sat","ideology_index","CD","economic_left_right"
"4749",1,"Poor government/leadership",1,"High school and above",3,"Low income",0,"NORTH BAY","P1A2V4",3,2,3,4,3,"The Peoples Party of Canada",2,4,"ON","2020",NA,"2020",0.00386013954517661,39410,NA,0,0.386013954517661,0,NA,2.66666666666667,"3548",3
"4750",1,"Gas/fuel prices/cost of gas",1,"High school and above",4,"High income",0,"SEPT-ILES","G4R0S8",2,1,1,1,2,"The Bloc Québécois",1,4,"QC","2020",NA,"2020",0.0120479551963814,19270,NA,1,1.20479551963814,1,NA,1.33333333333333,"2497",2
"4751",1,"COVID-19 pandemic",1,"University and above",3,"High income",0,"London","",2,1,2,3,2,"The Conservative Party",1,3,"ON","2020",NA,"2020",0.0101720805083996,256125,NA,1,1.01720805083996,0,NA,1.66666666666667,"3539",3
"4752",1,"COVID-19 pandemic",1,"High school and above",4,"Low income",0,"SAANICHTON","V8M",3,3,3,3,2,"Refused to answer",2,3,"BC","2020",NA,"2020",0.00207274367749619,223285,NA,0,0.207274367749619,0,NA,3,"5917",NA
"4753",0,"COVID-19 pandemic",0,"University and above",4,NA,0,"MISSISSAUGA","L5J1P6",4,4,4,4,3,"The Conservative Party",1,1,"ON","2020",NA,"2020",0.00838429965694306,784810,NA,1,0.838429965694306,0,NA,4,"3521",3
"4754",1,"COVID-19 pandemic",0,"University and above",4,"High income",0,"DON MILLS","M3A3H1",1,NA,3,4,1,"The Liberal Party",1,3,"ON","2020",NA,"2020",0.00456978694017847,1518420,NA,1,0.456978694017847,0,NA,2,"3520",2
"4755",0,"COVID-19 pandemic",0,"Less than high school",4,"Low income",1,"RIMOUSKI","G5L7T3",4,3,4,2,3,"The Liberal Party",NA,3,"QC","2020",NA,"2020",0.00283473894508144,27935,NA,NA,0.283473894508144,1,NA,3.66666666666667,"2410",2
"4756",1,"Poor government/leadership",0,"University and above",3,"Low income",1,"CAN-STANSTEAD","J1X3W4",2,1,3,4,3,"The Bloc Québécois",1,4,"QC","2020",NA,"2020",0.00940302857655385,26155,NA,1,0.940302857655385,1,NA,2,"2445",2
"4757",1,"Economy/interest rates/Recession",1,"High school and above",4,"High income",0,"TORONTO","M4W3M3",2,3,2,4,2,"The Liberal Party",1,4,"ON","2020",NA,"2020",0.00456978694017847,1518420,NA,1,0.456978694017847,0,NA,2.33333333333333,"3520",2
"4758",1,"Moral issues",1,"University and above",4,"Low income",0,"Cornwall","",2,2,2,4,99,"The Conservative Party",NA,2,"ON","2020",NA,"2020",0.00597445886263881,54320,NA,NA,0.597445886263881,0,NA,2,"3501",3
"4759",1,"COVID-19 pandemic",0,"University and above",4,"High income",0,"WINNIPEG","R3J1H3",1,2,1,4,2,"The Liberal Party",1,4,"MB/SK","2020",NA,"2020",0.00661269755347591,404420,NA,1,0.661269755347591,0,NA,1.33333333333333,"4611",2
"4760",1,"COVID-19 pandemic",0,"University and above",4,"Low income",0,"ETOBICOKE","M8V3E7",1,NA,3,3,2,"The Liberal Party",NA,3,"ON","2020",NA,"2020",0.00456978694017847,1518420,NA,NA,0.456978694017847,0,NA,2,"3520",2
"4761",1,"COVID-19 pandemic",1,"University and above",3,"High income",0,"Toronto","",1,1,1,4,2,"The Conservative Party",NA,4,"ON","2020",NA,"2020",0.00456978694017847,1518420,NA,NA,0.456978694017847,0,NA,1,"3520",3
"4762",0,"Poor government/leadership",1,"University and above",2,NA,0,"COUTTS","T0K0N0",3,3,3,3,2,"The Conservative Party",1,1,"AB","2020",NA,"2020",0.00688261746322743,89195,NA,1,0.688261746322743,0,NA,3,"4802",3
"4763",1,"COVID-19 pandemic",0,"Less than high school",4,NA,0,"OTTAWA","K2A1N3",2,NA,2.5,4,3,"DK/NA",1,4,"ON","2020",NA,"2020",0.00192379755029008,549985,NA,1,0.192379755029008,0,NA,2.25,"3506",NA
"4764",1,"Health-care",1,"University and above",4,"Low income",1,"Shawinigan","",1,1,1,4,2,"The Bloc Québécois",1,3,"QC","2020",NA,"2020",0.00860190698774221,21560,NA,1,0.860190698774221,1,NA,1,"2436",2
"4765",1,"COVID-19 pandemic",0,"High school and above",4,"Low income",1,"MONTRAL","H1T2W9",1,1,1,4,3,"Green Party of Canada",2,NA,"QC","2020",NA,"2020",0.00514423406042922,1081640,NA,0,0.514423406042922,1,NA,1,"2466",1
"4766",NA,"COVID-19 pandemic",0,"High school and above",3,"Low income",0,"Saskatoon","",3,3,4,4,2,"DK/NA",NA,2,"MB/SK","2020",NA,"2020",0.00458499904268261,176255,NA,NA,0.458499904268261,0,NA,3.33333333333333,"4711",NA
"4767",0,"Unemployment",1,"University and above",4,"High income",1,"Montreal","",1,3,4,4,1,"Other",1,3,"QC","2020",NA,"2020",0.00514423406042922,1081640,NA,1,0.514423406042922,1,NA,2.66666666666667,"2466",NA
"4768",1,"COVID-19 pandemic",0,"University and above",3,"High income",0,"Toronto","",1,1,2.5,4,1,"Green Party of Canada",1,4,"ON","2020",NA,"2020",0.00456978694017847,1518420,NA,1,0.456978694017847,0,NA,1.5,"3520",1
"4769",0," Deficit/public debt",0,"High school and above",4,"Low income",0,"MEDICINE HAT","T1C0E5",3,2,4,1,3,"The New Democratic Party",2,4,"AB","2020",NA,"2020",0.00429790442183913,41035,NA,0,0.429790442183913,0,NA,3,"4801",1
"4770",1,"COVID-19 pandemic",1,"High school and above",NA,"High income",1,"Sherbrooke","",2,1,1,3,3,"Other",1,2,"QC","2020",NA,"2020",0.00855442030970503,89165,NA,1,0.855442030970503,1,NA,1.33333333333333,"2443",NA
"4771",1,"COVID-19 pandemic",1,"University and above",3,"High income",0,"DOLLARD-DES-ORMEAUX","H9B3L8",1,2,1,4,2,"The Liberal Party",1,3,"QC","2020",NA,"2020",0.00514423406042922,1081640,NA,1,0.514423406042922,1,NA,1.33333333333333,"2466",2
"4772",0," Deficit/public debt",0,"High school and above",4,"Low income",0,"RICHIBOUCTOU-VILLAGE","E4W1M6",2,2.5,3,4,1,"The Conservative Party",1,1,"Atlantic","2020",NA,"2020",0.0130081886747704,15415,NA,1,1.30081886747704,0,NA,2.5,"1308",3
"4773",1,"DK/NA",1,"University and above",3,"Median income",0,"St. John's","",3,3,2,4,3,"Undecided/Too early to say",1,1,"Atlantic","2020",NA,"2020",0.00441198314147055,138105,NA,1,0.441198314147055,0,NA,2.66666666666667,"1001",NA
"4774",0,"Poor government/leadership",1,"University and above",4,"High income",0,"Kelowna","",1,3,3,4,3,"The Conservative Party",2,4,"BC","2020",NA,"2020",0.00338679448755234,119500,NA,0,0.338679448755234,0,NA,2.33333333333333,"5935",3
"4775",NA,"COVID-19 pandemic",1,"High school and above",2,"Low income",0,"Calgary","",1,NA,1,3,3,"Green Party of Canada",NA,3,"AB","2020",NA,"2020",0.00490083592612037,882710,NA,NA,0.490083592612037,0,NA,1,"4806",1
"4776",NA,"COVID-19 pandemic",0,"University and above",3,"Low income",0,"Kitchener-Waterloo","",2,2,3,3,3,"Refused to answer",2,4,"ON","2020",NA,"2020",0.0167101156691107,317990,NA,0,1.67101156691107,0,NA,2.33333333333333,"3530",NA
"4777",1,"Environment/pollution/climate change",0,"University and above",4,"Median income",0,"TORONTO","M4B",1,2,1,4,1,"The New Democratic Party",1,3,"ON","2020",NA,"2020",0.00456978694017847,1518420,NA,1,0.456978694017847,0,NA,1.33333333333333,"3520",1
"4778",1,"DK/NA",1,"High school and above",1,NA,0,"Estevan","",1,3,1,4,2,"Green Party of Canada",NA,NA,"MB/SK","2020",NA,"2020",0.00556027360801858,16495,NA,NA,0.556027360801858,0,NA,1.66666666666667,"4701",1
"4779",0,"COVID-19 pandemic",1,"Less than high school",4,"Low income",1,"Montreal","",2,3,3,3,2,"The Bloc Québécois",1,4,"QC","2020",NA,"2020",0.00514423406042922,1081640,NA,1,0.514423406042922,1,NA,2.66666666666667,"2466",2
"4780",1,"Crime/law and order",0,"High school and above",3,"Low income",1,"SHAWINIGAN","G9N2E5",2.5,4,4,4,3,"The Liberal Party",2,4,"QC","2020",NA,"2020",0.00860190698774221,21560,NA,0,0.860190698774221,1,NA,3.5,"2436",2
"4781",NA,"COVID-19 pandemic",0,"University and above",3,"High income",0,"Toronto","",2,2,2,3,2,"The Liberal Party",1,3,"ON","2020",NA,"2020",0.00456978694017847,1518420,NA,1,0.456978694017847,0,NA,2,"3520",2
"4782",1,"Health-care",0,"High school and above",3,"Low income",0,"SUNDRE","T0M1X0",3,3,3,3,2,"The Conservative Party",1,2,"AB","2020",NA,"2020",0.00490083592612037,882710,NA,1,0.490083592612037,0,NA,3,"4806",3
"4783",1,"Unemployment",1,"University and above",3,"Median income",1,"Montreal","",3,3,1,4,3,"The New Democratic Party",1,3,"QC","2020",NA,"2020",0.00514423406042922,1081640,NA,1,0.514423406042922,1,NA,2.33333333333333,"2466",1
"4784",0,"COVID-19 pandemic",0,"High school and above",3,"Median income",0,"STRAFFORDVILL","N0J1Y0",3,NA,4,2,1,"The Conservative Party",2,4,"ON","2020",NA,"2020",0.0173296981456299,46985,NA,0,1.73296981456299,0,NA,3.5,"3534",3
"4785",0,"Poor government/leadership",0,"High school and above",4,"Median income",0,"EDMONTON","T6C4R8",2,NA,2,3,3,"The Peoples Party of Canada",1,3,"AB","2020",NA,"2020",0.00441736795369882,793295,NA,1,0.441736795369882,0,NA,2,"4811",3
"4786",0,"Economy/interest rates/Recession",1,"University and above",4,"Low income",0,"VANCOUVER","V6P",2,4,4,3,3,"The Conservative Party",2,2,"BC","2020",NA,"2020",0.00353846391426765,1468225,NA,0,0.353846391426765,0,NA,3.33333333333333,"5915",3
"4787",1,"Environment/pollution/climate change",1,"University and above",4,NA,0,"Victoria","",1,1,1,4,3,"Green Party of Canada",1,3,"BC","2020",NA,"2020",0.00207274367749619,223285,NA,1,0.207274367749619,0,NA,1,"5917",1
"4788",NA,"None",1,"High school and above",1,"Low income",0,"Courtenay","",1,NA,1,4,3,"DK/NA",1,NA,"BC","2020",NA,"2020",0.00261622046503785,34115,NA,1,0.261622046503785,0,NA,1,"5926",NA
"4789",1,"Economy/interest rates/Recession",0,"High school and above",2,NA,0,"Toronto","",NA,NA,1,4,3,"The Liberal Party",2,2,"ON","2020",NA,"2020",0.00456978694017847,1518420,NA,0,0.456978694017847,0,NA,1,"3520",2
"4790",1,"COVID-19 pandemic",1,"University and above",4,"Median income",1,"QUBEC","G1S4W1",2,2,2,3,1,"The Bloc Québécois",1,4,"QC","2020",NA,"2020",0.0035957007409702,314240,NA,1,0.35957007409702,1,NA,2,"2423",2
"4791",1,"Economy/interest rates/Recession",0,"University and above",4,"Median income",1,"QUBEC","G2L0B8",4,2.5,4,3,2,"Refused to answer",2,3,"QC","2020",NA,"2020",0.0035957007409702,314240,NA,0,0.35957007409702,1,NA,3.5,"2423",NA
"4792",1,"COVID-19 pandemic",1,"University and above",4,"High income",0,"ELGINBURG","K0H1M0",2,1,2,3,3,"The Liberal Party",1,2,"ON","2020",NA,"2020",0.0030388197031823,81370,NA,1,0.303881970318229,0,NA,1.66666666666667,"3510",2
"4793",NA,"COVID-19 pandemic",1,"High school and above",4,"High income",1,"GATINEAU","J9A1S7",1,2,2,4,3,"The Liberal Party",1,3,"QC","2020",NA,"2020",0.00172501734345826,155315,NA,1,0.172501734345826,1,NA,1.66666666666667,"2481",2
"4794",1,"COVID-19 pandemic",0,"Less than high school",4,"Low income",0,"Lloydminster","",4,3,2.5,NA,1,"DK/NA",NA,NA,"MB/SK","2020",NA,"2020",0.00768858067519215,22960,NA,NA,0.768858067519215,0,NA,3.16666666666667,"4717",NA
"4795",1,"Poor government/leadership",0,"University and above",4,"Low income",1,"Montreal","",2,NA,2,2,2,"The Liberal Party",1,2,"QC","2020",NA,"2020",0.00514423406042922,1081640,NA,1,0.514423406042922,1,NA,2,"2466",2
"4796",0,"Poor government/leadership",1,"High school and above",3,"Median income",0,"Vernon","",4,3,4,4,2,"The Conservative Party",2,1,"BC","2020",NA,"2020",0.00666029796492027,43430,NA,0,0.666029796492027,0,NA,3.66666666666667,"5937",3
"4797",1,"Economy/interest rates/Recession",1,"High school and above",4,"Median income",0,"SHEDIAC BRIDGE","E4R1S2",2,2.5,2,4,2,"The Conservative Party",2,3,"Atlantic","2020",NA,"2020",0.00519267133191161,86715,NA,0,0.519267133191161,0,NA,2.16666666666667,"1307",3
"4798",1,"COVID-19 pandemic",0,"High school and above",3,"Median income",1,"GATINEAU","J8P7W1",3,3,3,3,3,"The Liberal Party",1,2,"QC","2020",NA,"2020",0.00172501734345826,155315,NA,1,0.172501734345826,1,NA,3,"2481",2
"4799",1,"COVID-19 pandemic",0,"University and above",3,"Median income",0,"Winnipeg","",2,NA,2,4,99,"The Liberal Party",NA,NA,"MB/SK","2020",NA,"2020",0.00661269755347591,404420,NA,NA,0.661269755347591,0,NA,2,"4611",2
"4800",1,"Oil sands/oil pipelines",1,"High school and above",2,"Median income",0,"Edmonton","",2,1,1,4,1,"The New Democratic Party",1,2,"AB","2020",NA,"2020",0.00441736795369882,793295,NA,1,0.441736795369882,0,NA,1.33333333333333,"4811",1
"4801",1,"National unity/Quebec",1,"High school and above",1,"Low income",0,"Edmonton","",1,2.5,1,4,1,"The New Democratic Party",1,4,"AB","2020",NA,"2020",0.00441736795369882,793295,NA,1,0.441736795369882,0,NA,1.5,"4811",1
"4802",1," Deficit/public debt",1,"University and above",3,"High income",0,"St. Catharines-Thorold","",1,1,1,4,3,"The Conservative Party",NA,4,"ON","2020",NA,"2020",0.0088853405450378,233555,NA,NA,0.88853405450378,0,NA,1,"3526",3
"4803",0,"Unemployment",1,"High school and above",4,"Median income",0,"Calgary","",4,1,3,1,3,"Green Party of Canada",2,3,"AB","2020",NA,"2020",0.00490083592612037,882710,NA,0,0.490083592612037,0,NA,2.66666666666667,"4806",1
"4804",1,"Racism/hate speech/Islamophobia/anti-Semitism",1,"University and above",2,"Median income",0,"Toronto","",2,2,2,4,1,"The Liberal Party",3,3,"ON","2020",NA,"2020",0.00456978694017847,1518420,NA,NA,0.456978694017847,0,NA,2,"3520",2
"4805",0,"Income inequality",0,"University and above",4,"Low income",0,"WELLS","V0K2R0",1,2,1,4,3,"Other",3,3,"BC","2020",NA,"2020",0.0126565193484304,28595,NA,NA,1.26565193484304,0,NA,1.33333333333333,"5941",NA
"4806",0," Deficit/public debt",1,"High school and above",3,"High income",0,"BALMORAL","R0C0H0",3,4,4,3,3,"The Conservative Party",1,2,"MB/SK","2020",NA,"2020",0.00620349705770566,9695,NA,1,0.620349705770566,0,NA,3.66666666666667,"4614",3
"4807",0,"Poor government/leadership",0,"High school and above",4,"Low income",0,"BROOKS","T1R",3,3,3,2,99,"The Conservative Party",NA,3,"AB","2020",NA,"2020",0.00688261746322743,89195,NA,NA,0.688261746322743,0,NA,3,"4802",3
"4808",1,"COVID-19 pandemic",0,"High school and above",3,"Low income",0,"SHERBROOKE","J1L1Y9",4,2.5,4,2,3,"Green Party of Canada",1,4,"QC","2020",NA,"2020",0.00855442030970503,89165,NA,1,0.855442030970503,1,NA,3.5,"2443",1
"4809",0,"Economy/interest rates/Recession",0,"High school and above",4,NA,1,"MONTRAL","H2E1X1",2,1,4,4,2,"The Bloc Québécois",1,2,"QC","2020",NA,"2020",0.00514423406042922,1081640,NA,1,0.514423406042922,1,NA,2.33333333333333,"2466",2
"4810",0,"Unemployment",0,"High school and above",4,"Low income",0,"ETOBICOKE","M9A4M8",4,NA,3,1,3,"Refused to answer",2,4,"ON","2020",NA,"2020",0.00456978694017847,1518420,NA,0,0.456978694017847,0,NA,3.5,"3520",NA
"4811",1,"Unemployment",1,"High school and above",4,"High income",1,"LAVAL","H7X1H1",2,NA,3,4,1,"The Bloc Québécois",2,3,"QC","2020",NA,"2020",0.00613171039580679,232545,NA,0,0.613171039580679,1,NA,2.5,"2465",2
"4812",1,"Unemployment",0,"University and above",4,"Low income",0,"KINGSTON","K7M8V2",1,2,1,3,1,"Green Party of Canada",1,4,"ON","2020",NA,"2020",0.0030388197031823,81370,NA,1,0.303881970318229,0,NA,1.33333333333333,"3510",1
"4813",0,"Poor government/leadership",1,"High school and above",4,NA,0,"PRINCE ALBERT","S6V",4,NA,4,3,2,"The Conservative Party",1,1,"MB/SK","2020",NA,"2020",0.00491016624461769,41495,NA,1,0.491016624461769,0,NA,4,"4715",3
"4814",0,"DK/NA",1,"High school and above",1,"Low income",1,"Montreal","",4,3,4,3,2,"Other",NA,3,"QC","2020",NA,"2020",0.00514423406042922,1081640,NA,NA,0.514423406042922,1,NA,3.66666666666667,"2466",NA
"4815",1,"Affordable housing",0,"University and above",2,"High income",1,"Montreal","",2,3,1,4,3,"Undecided/Too early to say",NA,2,"QC","2020",NA,"2020",0.00514423406042922,1081640,NA,NA,0.514423406042922,1,NA,2,"2466",NA
"4816",0,"COVID-19 pandemic",1,"High school and above",3,NA,0,"St. Catharines-Thorold","",3,4,4,4,2,"The Conservative Party",2,2,"ON","2020",NA,"2020",0.0088853405450378,233555,NA,0,0.88853405450378,0,NA,3.66666666666667,"3526",3
"4817",0," Deficit/public debt",0,"University and above",4,NA,1,"WESTMOUNT","H3Z2L4",2,2,3,4,3,"Refused to answer",1,NA,"QC","2020",NA,"2020",0.00514423406042922,1081640,NA,1,0.514423406042922,1,NA,2.33333333333333,"2466",NA
"4818",1,"COVID-19 pandemic",0,"High school and above",4,NA,0,"Montreal","",1,2,2,4,1,"The Liberal Party",1,2,"QC","2020",NA,"2020",0.00514423406042922,1081640,NA,1,0.514423406042922,1,NA,1.66666666666667,"2466",2
"4819",0,"Economy/interest rates/Recession",1,"High school and above",3,"Median income",0,"SCARBOROUGH","M1T1G5",2.5,3,3,4,2,"The Conservative Party",1,2,"ON","2020",NA,"2020",0.00456978694017847,1518420,NA,1,0.456978694017847,0,NA,2.83333333333333,"3520",3
"4820",0,"Economy/interest rates/Recession",1,"University and above",3,"High income",0,"Montreal","",3,4,4,4,1,"The Conservative Party",1,4,"QC","2020",NA,"2020",0.00514423406042922,1081640,NA,1,0.514423406042922,1,NA,3.66666666666667,"2466",3
"4821",0,"Freedom of speech / misinformation",0,"High school and above",2,NA,1,"Montreal","",2,3,4,3,3,"The Bloc Québécois",2,4,"QC","2020",NA,"2020",0.00514423406042922,1081640,NA,0,0.514423406042922,1,NA,3,"2466",2
"4822",0,"Unemployment",0,"Less than high school",4,"Low income",1,"LVIS","G6Z1W4",NA,4,4,3,1,"The Conservative Party",2,3,"QC","2020",NA,"2020",0.00657250530898604,82795,NA,0,0.657250530898604,1,NA,4,"2425",3
"4823",1,"COVID-19 pandemic",1,"University and above",4,"High income",0,"ELGIN","K0G1E0",1,1,2,4,3,"The Liberal Party",1,2,"ON","2020",NA,"2020",0.00609852820006496,50640,NA,1,0.609852820006496,0,NA,1.33333333333333,"3507",2
"4824",0,"Poor government/leadership",0,"High school and above",4,"Low income",0,"ETOBICOKE","M9R2L3",1,2,4,1,2,"Refused to answer",1,4,"ON","2020",NA,"2020",0.00456978694017847,1518420,NA,1,0.456978694017847,0,NA,2.33333333333333,"3520",NA
"4825",1,"Environment/pollution/climate change",1,"University and above",4,"Median income",0,"GUELPH","N1H4J8",1,1,NA,4,2,"Green Party of Canada",1,3,"ON","2020",NA,"2020",0.0167787545309834,132295,NA,1,1.67787545309834,0,NA,1,"3523",1
"4826",1,"Health-care",0,"High school and above",4,"Median income",0,"ANNAPOLIS-RYL","B0N2H0",1,3,2,4,2,"The Liberal Party",2,4,"Atlantic","2020",NA,"2020",0.00255491627872632,242765,NA,0,0.255491627872632,0,NA,2,"1209",2
"4827",0,"COVID-19 pandemic",0,"High school and above",4,"Low income",0,"ELLIOT LAKE","P5A2J4",4,NA,NA,NA,3,"Undecided/Too early to say",NA,3,"ON","2020",NA,"2020",0.0088527080699597,50335,NA,NA,0.88527080699597,0,NA,4,"3557",NA
"4828",0,"Health-care",0,"University and above",3,NA,0,"North Bay","",4,2.5,4,4,2,"The New Democratic Party",2,4,"ON","2020",NA,"2020",0.00386013954517661,39410,NA,0,0.386013954517661,0,NA,3.5,"3548",1
"4829",0," Deficit/public debt",1,"University and above",4,"High income",0,"Victoria","",1,2,3,3,2,"The Conservative Party",1,1,"BC","2020",NA,"2020",0.00207274367749619,223285,NA,1,0.207274367749619,0,NA,2,"5917",3
"4830",1,"Unemployment",1,"University and above",1,"Low income",0,"Abbotsford","",2,3,3,4,3,"The Liberal Party",NA,3,"BC","2020",NA,"2020",0.00591016021915401,164045,NA,NA,0.591016021915401,0,NA,2.66666666666667,"5909",2
"4831",0,"Freedom of speech / misinformation",0,"High school and above",3,"High income",1,"Ottawa-Hull","",2,2,3,4,2,"The Conservative Party",2,4,"QC","2020",NA,"2020",0.00172501734345826,155315,NA,0,0.172501734345826,1,NA,2.33333333333333,"2481",3
"4832",1,"COVID-19 pandemic",0,"University and above",3,NA,1,"Montreal","",1,1,1,4,3,"The Liberal Party",2,4,"QC","2020",NA,"2020",0.00514423406042922,1081640,NA,0,0.514423406042922,1,NA,1,"2466",2
"4833",0,"Poor government/leadership",1,"High school and above",4,"Low income",0,"FLESHERTON","N0C1E0",3,4,4,1,2,"The Conservative Party",1,1,"ON","2020",NA,"2020",0.00816730159551195,48140,NA,1,0.816730159551195,0,NA,3.66666666666667,"3542",3
"4834",1,"Taxes",1,"High school and above",2,"Median income",0,"Edmonton","",4,4,4,2,1,"Green Party of Canada",NA,1,"AB","2020",NA,"2020",0.00441736795369882,793295,NA,NA,0.441736795369882,0,NA,4,"4811",1
"4835",0," Deficit/public debt",0,"High school and above",4,"Low income",1,"SAINT-STANISLAS-DE-KOSTKA","J0S1W0",4,NA,4,3,3,"The New Democratic Party",2,3,"QC","2020",NA,"2020",0.00858459188036247,34010,NA,0,0.858459188036247,1,NA,4,"2470",1
"4836",0,"Unemployment",0,"High school and above",4,"High income",0,"CALGARY","T2V",3,NA,1,3,1,"The Conservative Party",2,2,"AB","2020",NA,"2020",0.00490083592612037,882710,NA,0,0.490083592612037,0,NA,2,"4806",3
"4837",1,"COVID-19 pandemic",0,"University and above",4,"High income",0,"Red Deer","",1,1,1,4,2,"The Liberal Party",1,4,"AB","2020",NA,"2020",0.00569479219433336,111460,NA,1,0.569479219433336,0,NA,1,"4808",2
"4838",0,"COVID-19 pandemic",1,"University and above",3,NA,0,"Calgary","",2,3,3,3,1,"The Conservative Party",1,2,"AB","2020",NA,"2020",0.00490083592612037,882710,NA,1,0.490083592612037,0,NA,2.66666666666667,"4806",3
